Name:: Spectrum 8568;Timestamp:: 2025-Jul-02 16:11:23;Device:: Ossila Spectrometer (COM5);Colour:: (192: 29: 50);Integration Time (ms):: 150.0;Accumulation Number:: 1;Averaging Number:: 1;Delay Time:: 0;Trigger Mode:: Internal;Measurement Type:: Intensity;Comments:: 
Wavelength (nm),Intensity,Smoothed,Background,Reference
963.49,1606.0,0.0,0.0,0.0
963.95,1583.0,0.0,0.0,0.0
964.41,1566.0,0.0,0.0,0.0
964.86,1569.0,0.0,0.0,0.0
965.32,1560.0,0.0,0.0,0.0
965.78,1517.0,0.0,0.0,0.0
966.23,1540.0,0.0,0.0,0.0
966.69,1546.0,0.0,0.0,0.0
967.15,1494.0,0.0,0.0,0.0
967.61,1564.0,0.0,0.0,0.0
968.06,1569.0,0.0,0.0,0.0
968.52,1528.0,0.0,0.0,0.0
968.98,1564.0,0.0,0.0,0.0
969.43,1627.0,0.0,0.0,0.0
969.89,1539.0,0.0,0.0,0.0
970.35,1563.0,0.0,0.0,0.0
970.8,1572.0,0.0,0.0,0.0
971.26,1550.0,0.0,0.0,0.0
971.71,1562.0,0.0,0.0,0.0
972.17,1544.0,0.0,0.0,0.0
972.63,1562.0,0.0,0.0,0.0
973.08,1606.0,0.0,0.0,0.0
973.54,1611.0,0.0,0.0,0.0
974.0,1537.0,0.0,0.0,0.0
974.45,1519.0,0.0,0.0,0.0
974.91,1532.0,0.0,0.0,0.0
975.36,1560.0,0.0,0.0,0.0
975.82,1560.0,0.0,0.0,0.0
976.27,1631.0,0.0,0.0,0.0
976.73,1600.0,0.0,0.0,0.0
977.19,1514.0,0.0,0.0,0.0
977.64,1536.0,0.0,0.0,0.0
978.1,1563.0,0.0,0.0,0.0
978.55,1574.0,0.0,0.0,0.0
979.01,1538.0,0.0,0.0,0.0
979.46,1549.0,0.0,0.0,0.0
979.92,1524.0,0.0,0.0,0.0
980.37,1580.0,0.0,0.0,0.0
980.83,1639.0,0.0,0.0,0.0
981.28,1629.0,0.0,0.0,0.0
981.74,1644.0,0.0,0.0,0.0
982.19,1588.0,0.0,0.0,0.0
982.65,1587.0,0.0,0.0,0.0
983.1,1592.0,0.0,0.0,0.0
983.56,1580.0,0.0,0.0,0.0
984.01,1528.0,0.0,0.0,0.0
984.47,1536.0,0.0,0.0,0.0
984.92,1576.0,0.0,0.0,0.0
985.38,1553.0,0.0,0.0,0.0
985.83,1551.0,0.0,0.0,0.0
986.28,1581.0,0.0,0.0,0.0
986.74,1536.0,0.0,0.0,0.0
987.19,1532.0,0.0,0.0,0.0
987.65,1639.0,0.0,0.0,0.0
988.1,1574.0,0.0,0.0,0.0
988.55,1602.0,0.0,0.0,0.0
989.01,1581.0,0.0,0.0,0.0
989.46,1559.0,0.0,0.0,0.0
989.92,1596.0,0.0,0.0,0.0
990.37,1546.0,0.0,0.0,0.0
990.82,1580.0,0.0,0.0,0.0
991.28,1525.0,0.0,0.0,0.0
991.73,1583.0,0.0,0.0,0.0
992.18,1539.0,0.0,0.0,0.0
992.64,1481.0,0.0,0.0,0.0
993.09,1489.0,0.0,0.0,0.0
993.54,1523.0,0.0,0.0,0.0
994.0,1532.0,0.0,0.0,0.0
994.45,1527.0,0.0,0.0,0.0
994.9,1575.0,0.0,0.0,0.0
995.36,1583.0,0.0,0.0,0.0
995.81,1572.0,0.0,0.0,0.0
996.26,1600.0,0.0,0.0,0.0
996.71,1555.0,0.0,0.0,0.0
997.17,1548.0,0.0,0.0,0.0
997.62,1569.0,0.0,0.0,0.0
998.07,1583.0,0.0,0.0,0.0
998.53,1487.0,0.0,0.0,0.0
998.98,1466.0,0.0,0.0,0.0
999.43,1490.0,0.0,0.0,0.0
999.88,1596.0,0.0,0.0,0.0
1000.33,1558.0,0.0,0.0,0.0
1000.79,1575.0,0.0,0.0,0.0
1001.24,1573.0,0.0,0.0,0.0
1001.69,1620.0,0.0,0.0,0.0
1002.14,1555.0,0.0,0.0,0.0
1002.6,1576.0,0.0,0.0,0.0
1003.05,1592.0,0.0,0.0,0.0
1003.5,1523.0,0.0,0.0,0.0
1003.95,1553.0,0.0,0.0,0.0
1004.4,1559.0,0.0,0.0,0.0
1004.85,1519.0,0.0,0.0,0.0
1005.31,1566.0,0.0,0.0,0.0
1005.76,1602.0,0.0,0.0,0.0
1006.21,1603.0,0.0,0.0,0.0
1006.66,1556.0,0.0,0.0,0.0
1007.11,1583.0,0.0,0.0,0.0
1007.56,1558.0,0.0,0.0,0.0
1008.01,1533.0,0.0,0.0,0.0
1008.47,1564.0,0.0,0.0,0.0
1008.92,1604.0,0.0,0.0,0.0
1009.37,1521.0,0.0,0.0,0.0
1009.82,1498.0,0.0,0.0,0.0
1010.27,1562.0,0.0,0.0,0.0
1010.72,1618.0,0.0,0.0,0.0
1011.17,1706.0,0.0,0.0,0.0
1011.62,1612.0,0.0,0.0,0.0
1012.07,1567.0,0.0,0.0,0.0
1012.52,1567.0,0.0,0.0,0.0
1012.97,1599.0,0.0,0.0,0.0
1013.42,1586.0,0.0,0.0,0.0
1013.87,1515.0,0.0,0.0,0.0
1014.32,1534.0,0.0,0.0,0.0
1014.77,1529.0,0.0,0.0,0.0
1015.22,1558.0,0.0,0.0,0.0
1015.67,1566.0,0.0,0.0,0.0
1016.12,1530.0,0.0,0.0,0.0
1016.57,1555.0,0.0,0.0,0.0
1017.02,1574.0,0.0,0.0,0.0
1017.47,1516.0,0.0,0.0,0.0
1017.92,1544.0,0.0,0.0,0.0
1018.37,1597.0,0.0,0.0,0.0
1018.82,1572.0,0.0,0.0,0.0
1019.27,1541.0,0.0,0.0,0.0
1019.72,1604.0,0.0,0.0,0.0
1020.17,1561.0,0.0,0.0,0.0
1020.62,1539.0,0.0,0.0,0.0
1021.07,1607.0,0.0,0.0,0.0
1021.52,1551.0,0.0,0.0,0.0
1021.97,1518.0,0.0,0.0,0.0
1022.42,1558.0,0.0,0.0,0.0
1022.87,1531.0,0.0,0.0,0.0
1023.32,1548.0,0.0,0.0,0.0
1023.76,1526.0,0.0,0.0,0.0
1024.21,1549.0,0.0,0.0,0.0
1024.66,1536.0,0.0,0.0,0.0
1025.11,1507.0,0.0,0.0,0.0
1025.56,1543.0,0.0,0.0,0.0
1026.01,1566.0,0.0,0.0,0.0
1026.46,1598.0,0.0,0.0,0.0
1026.91,1586.0,0.0,0.0,0.0
1027.35,1595.0,0.0,0.0,0.0
1027.8,1565.0,0.0,0.0,0.0
1028.25,1548.0,0.0,0.0,0.0
1028.7,1578.0,0.0,0.0,0.0
1029.15,1534.0,0.0,0.0,0.0
1029.59,1560.0,0.0,0.0,0.0
1030.04,1560.0,0.0,0.0,0.0
1030.49,1456.0,0.0,0.0,0.0
1030.94,1492.0,0.0,0.0,0.0
1031.39,1555.0,0.0,0.0,0.0
1031.83,1599.0,0.0,0.0,0.0
1032.28,1515.0,0.0,0.0,0.0
1032.73,1554.0,0.0,0.0,0.0
1033.18,1624.0,0.0,0.0,0.0
1033.62,1580.0,0.0,0.0,0.0
1034.07,1570.0,0.0,0.0,0.0
1034.52,1581.0,0.0,0.0,0.0
1034.97,1576.0,0.0,0.0,0.0
1035.41,1580.0,0.0,0.0,0.0
1035.86,1547.0,0.0,0.0,0.0
1036.31,1572.0,0.0,0.0,0.0
1036.75,1563.0,0.0,0.0,0.0
1037.2,1563.0,0.0,0.0,0.0
1037.65,1563.0,0.0,0.0,0.0
1038.1,1513.0,0.0,0.0,0.0
1038.54,1483.0,0.0,0.0,0.0
1038.99,1498.0,0.0,0.0,0.0
1039.44,1527.0,0.0,0.0,0.0
1039.88,1519.0,0.0,0.0,0.0
1040.33,1541.0,0.0,0.0,0.0
1040.77,1557.0,0.0,0.0,0.0
1041.22,1512.0,0.0,0.0,0.0
1041.67,1575.0,0.0,0.0,0.0
1042.11,1614.0,0.0,0.0,0.0
1042.56,1596.0,0.0,0.0,0.0
1043.01,1529.0,0.0,0.0,0.0
1043.45,1526.0,0.0,0.0,0.0
1043.9,1548.0,0.0,0.0,0.0
1044.34,1524.0,0.0,0.0,0.0
1044.79,1564.0,0.0,0.0,0.0
1045.24,1548.0,0.0,0.0,0.0
1045.68,1550.0,0.0,0.0,0.0
1046.13,1534.0,0.0,0.0,0.0
1046.57,1575.0,0.0,0.0,0.0
1047.02,1605.0,0.0,0.0,0.0
1047.46,1623.0,0.0,0.0,0.0
1047.91,1563.0,0.0,0.0,0.0
1048.35,1536.0,0.0,0.0,0.0
1048.8,1555.0,0.0,0.0,0.0
1049.24,1547.0,0.0,0.0,0.0
1049.69,1567.0,0.0,0.0,0.0
1050.13,1560.0,0.0,0.0,0.0
1050.58,1572.0,0.0,0.0,0.0
1051.02,1571.0,0.0,0.0,0.0
1051.47,1553.0,0.0,0.0,0.0
1051.91,1589.0,0.0,0.0,0.0
1052.36,1555.0,0.0,0.0,0.0
1052.8,1503.0,0.0,0.0,0.0
1053.25,1503.0,0.0,0.0,0.0
1053.69,1535.0,0.0,0.0,0.0
1054.14,1574.0,0.0,0.0,0.0
1054.58,1526.0,0.0,0.0,0.0
1055.03,1595.0,0.0,0.0,0.0
1055.47,1509.0,0.0,0.0,0.0
1055.91,1525.0,0.0,0.0,0.0
1056.36,1601.0,0.0,0.0,0.0
1056.8,1528.0,0.0,0.0,0.0
1057.25,1560.0,0.0,0.0,0.0
1057.69,1594.0,0.0,0.0,0.0
1058.13,1545.0,0.0,0.0,0.0
1058.58,1573.0,0.0,0.0,0.0
1059.02,1557.0,0.0,0.0,0.0
1059.46,1521.0,0.0,0.0,0.0
1059.91,1577.0,0.0,0.0,0.0
1060.35,1575.0,0.0,0.0,0.0
1060.8,1559.0,0.0,0.0,0.0
1061.24,1594.0,0.0,0.0,0.0
1061.68,1554.0,0.0,0.0,0.0
1062.13,1545.0,0.0,0.0,0.0
1062.57,1532.0,0.0,0.0,0.0
1063.01,1527.0,0.0,0.0,0.0
1063.45,1593.0,0.0,0.0,0.0
1063.9,1571.0,0.0,0.0,0.0
1064.34,1560.0,0.0,0.0,0.0
1064.78,1553.0,0.0,0.0,0.0
1065.23,1550.0,0.0,0.0,0.0
1065.67,1526.0,0.0,0.0,0.0
1066.11,1550.0,0.0,0.0,0.0
1066.55,1559.0,0.0,0.0,0.0
1067.0,1522.0,0.0,0.0,0.0
1067.44,1535.0,0.0,0.0,0.0
1067.88,1581.0,0.0,0.0,0.0
1068.32,1615.0,0.0,0.0,0.0
1068.77,1599.0,0.0,0.0,0.0
1069.21,1570.0,0.0,0.0,0.0
1069.65,1548.0,0.0,0.0,0.0
1070.09,1589.0,0.0,0.0,0.0
1070.53,1562.0,0.0,0.0,0.0
1070.98,1565.0,0.0,0.0,0.0
1071.42,1598.0,0.0,0.0,0.0
1071.86,1559.0,0.0,0.0,0.0
1072.3,1573.0,0.0,0.0,0.0
1072.74,1562.0,0.0,0.0,0.0
1073.19,1560.0,0.0,0.0,0.0
1073.63,1572.0,0.0,0.0,0.0
1074.07,1527.0,0.0,0.0,0.0
1074.51,1560.0,0.0,0.0,0.0
1074.95,1566.0,0.0,0.0,0.0
1075.39,1497.0,0.0,0.0,0.0
1075.83,1525.0,0.0,0.0,0.0
1076.27,1560.0,0.0,0.0,0.0
1076.72,1573.0,0.0,0.0,0.0
1077.16,1527.0,0.0,0.0,0.0
1077.6,1521.0,0.0,0.0,0.0
1078.04,1543.0,0.0,0.0,0.0
1078.48,1558.0,0.0,0.0,0.0
1078.92,1596.0,0.0,0.0,0.0
1079.36,1490.0,0.0,0.0,0.0
1079.8,1526.0,0.0,0.0,0.0
1080.24,1567.0,0.0,0.0,0.0
1080.68,1521.0,0.0,0.0,0.0
1081.12,1576.0,0.0,0.0,0.0
1081.56,1561.0,0.0,0.0,0.0
1082.0,1569.0,0.0,0.0,0.0
1082.44,1651.0,0.0,0.0,0.0
1082.88,1631.0,0.0,0.0,0.0
1083.32,1512.0,0.0,0.0,0.0
1083.76,1553.0,0.0,0.0,0.0
1084.2,1523.0,0.0,0.0,0.0
1084.64,1568.0,0.0,0.0,0.0
1085.08,1607.0,0.0,0.0,0.0
1085.52,1555.0,0.0,0.0,0.0
1085.96,1573.0,0.0,0.0,0.0
1086.4,1605.0,0.0,0.0,0.0
1086.84,1616.0,0.0,0.0,0.0
1087.28,1591.0,0.0,0.0,0.0
1087.72,1560.0,0.0,0.0,0.0
1088.16,1536.0,0.0,0.0,0.0
1088.6,1544.0,0.0,0.0,0.0
1089.04,1529.0,0.0,0.0,0.0
1089.48,1537.0,0.0,0.0,0.0
1089.92,1503.0,0.0,0.0,0.0
1090.36,1554.0,0.0,0.0,0.0
1090.79,1563.0,0.0,0.0,0.0
1091.23,1572.0,0.0,0.0,0.0
1091.67,1568.0,0.0,0.0,0.0
1092.11,1515.0,0.0,0.0,0.0
1092.55,1524.0,0.0,0.0,0.0
1092.99,1546.0,0.0,0.0,0.0
1093.43,1537.0,0.0,0.0,0.0
1093.86,1545.0,0.0,0.0,0.0
1094.3,1547.0,0.0,0.0,0.0
1094.74,1570.0,0.0,0.0,0.0
1095.18,1604.0,0.0,0.0,0.0
1095.62,1549.0,0.0,0.0,0.0
1096.06,1530.0,0.0,0.0,0.0
1096.49,1542.0,0.0,0.0,0.0
1096.93,1602.0,0.0,0.0,0.0
1097.37,1583.0,0.0,0.0,0.0
1097.81,1593.0,0.0,0.0,0.0
