BinCenter (ps);Histo01;Histo02;Histo03;Histo04
1678.5;0;0;0;33
1681.5;0;1;0;22
1684.5;0;2;0;23
1687.5;0;1;0;20
1690.5;0;0;0;22
1693.5;0;0;0;17
1696.5;0;1;0;11
1699.5;0;0;0;17
1702.5;0;0;0;17
1705.5;0;2;0;23
1708.5;1;0;0;11
1711.5;0;0;0;14
1714.5;1;0;0;16
1717.5;0;1;0;8
1720.5;1;0;0;13
1723.5;0;1;0;4
1726.5;0;0;0;7
1729.5;0;0;0;5
1732.5;0;0;0;4
1735.5;0;1;0;6
1738.5;1;0;0;4
1741.5;0;0;0;2
1744.5;0;0;0;4
1747.5;1;0;0;2
1750.5;0;1;0;3
1753.5;0;4;0;1
1756.5;0;1;0;1
1759.5;0;0;0;1
1762.5;0;0;0;0
1765.5;0;3;0;2
1768.5;0;0;0;3
1771.5;0;0;0;3
1774.5;0;0;0;0
1777.5;1;0;0;1
1780.5;0;2;0;0
1783.5;0;2;0;0
1786.5;0;1;0;0
1789.5;0;1;0;0
1792.5;0;0;0;1
1795.5;0;0;0;1
1798.5;0;0;0;0
1801.5;0;0;0;0
1804.5;1;0;0;1
1807.5;0;0;0;0
1810.5;0;2;0;0
1813.5;1;0;0;0
1816.5;0;1;0;0
1819.5;0;1;0;0
1822.5;0;1;0;0
1825.5;0;0;0;0
1828.5;0;1;0;0
1831.5;0;0;0;0
1834.5;0;1;0;0
1837.5;0;0;0;0
1840.5;2;0;0;0
1843.5;1;0;0;0
1846.5;0;1;0;0
1849.5;2;0;0;0
1852.5;0;0;0;0
1855.5;0;1;0;0
1858.5;0;0;0;0
1861.5;0;0;0;0
1864.5;0;1;0;0
1867.5;0;0;0;0
1870.5;0;0;0;0
1873.5;0;1;0;0
1876.5;1;0;0;0
1879.5;0;0;0;0
1882.5;0;1;0;0
1885.5;1;0;0;0
1888.5;0;1;0;0
1891.5;1;0;0;0
1894.5;0;0;0;0
1897.5;0;2;0;0
1900.5;0;0;0;0
1903.5;0;1;0;0
1906.5;0;1;0;0
1909.5;0;0;0;0
1912.5;0;1;0;0
1915.5;0;0;0;0
1918.5;0;1;0;0
1921.5;1;1;0;0
1924.5;1;1;0;0
1927.5;0;0;0;0
1930.5;1;1;0;0
1933.5;0;0;0;0
1936.5;0;1;0;0
1939.5;0;1;0;0
1942.5;0;0;0;0
1945.5;0;0;0;0
1948.5;0;1;0;0
1951.5;0;0;0;0
1954.5;0;0;0;0
1957.5;1;1;0;0
1960.5;0;0;0;0
1963.5;0;0;0;0
1966.5;2;0;0;0
1969.5;0;0;0;0
1972.5;0;0;0;0
1975.5;0;0;0;0
1978.5;0;0;0;0
1981.5;0;0;0;0
1984.5;0;1;0;0
1987.5;0;0;0;0
1990.5;0;1;0;0
1993.5;0;1;0;0
1996.5;1;1;0;0
1999.5;1;0;0;0
2002.5;0;0;0;0
2005.5;0;0;0;0
2008.5;1;0;0;0
2011.5;0;0;0;0
2014.5;0;0;0;0
2017.5;0;1;0;0
2020.5;0;0;0;0
2023.5;0;0;0;0
2026.5;0;0;0;0
2029.5;0;1;0;0
2032.5;2;1;0;0
2035.5;0;0;0;0
2038.5;0;1;0;0
2041.5;0;0;0;0
2044.5;0;0;0;0
2047.5;0;0;0;0
2050.5;0;0;0;0
2053.5;0;0;0;0
2056.5;0;0;0;0
2059.5;1;0;0;0
2062.5;0;1;0;0
2065.5;0;0;0;0
2068.5;0;1;0;0
2071.5;0;0;0;0
2074.5;0;0;0;0
2077.5;0;1;0;0
2080.5;0;1;0;0
2083.5;0;0;0;0
2086.5;0;0;0;0
2089.5;0;2;0;0
2092.5;0;0;0;0
2095.5;1;0;0;0
2098.5;0;0;0;0
2101.5;0;1;0;0
2104.5;1;1;0;0
2107.5;1;1;0;0
