BinCenter (ps);Histo01;Histo02;Histo03;Histo04
1882.5;23;53;15;0
1885.5;18;53;23;0
1888.5;22;48;14;0
1891.5;22;49;18;0
1894.5;35;43;12;0
1897.5;29;64;9;0
1900.5;32;51;22;0
1903.5;33;40;16;0
1906.5;20;61;14;0
1909.5;35;53;19;0
1912.5;27;61;16;0
1915.5;26;61;20;0
1918.5;33;50;22;0
1921.5;24;55;21;0
1924.5;31;62;20;0
1927.5;24;49;14;0
1930.5;26;51;17;0
1933.5;35;62;20;0
1936.5;42;68;11;0
1939.5;36;60;13;0
1942.5;29;57;24;0
1945.5;27;65;19;0
1948.5;37;62;18;0
1951.5;25;58;16;0
1954.5;32;72;16;0
1957.5;35;55;16;0
1960.5;28;57;14;0
1963.5;33;73;20;0
1966.5;42;71;19;0
1969.5;40;54;18;0
1972.5;38;65;12;0
1975.5;23;60;17;0
1978.5;35;48;19;0
1981.5;26;56;16;0
1984.5;33;51;23;0
1987.5;40;61;23;0
1990.5;29;59;19;0
1993.5;27;50;19;0
1996.5;29;44;18;0
1999.5;21;52;17;0
2002.5;32;53;21;0
2005.5;22;51;9;0
2008.5;24;57;15;0
2011.5;25;78;20;0
2014.5;30;58;27;0
2017.5;29;71;16;0
2020.5;35;65;16;0
2023.5;29;59;10;0
2026.5;28;47;15;0
2029.5;31;69;21;0
2032.5;21;46;11;0
2035.5;31;56;16;0
2038.5;34;60;20;0
2041.5;28;61;18;0
2044.5;40;69;16;0
2047.5;29;60;13;0
2050.5;29;48;15;0
2053.5;14;61;14;0
2056.5;28;73;8;0
2059.5;23;55;13;0
2062.5;28;63;14;0
2065.5;30;69;25;0
2068.5;25;73;16;0
2071.5;28;63;13;0
2074.5;34;52;23;0
2077.5;29;59;18;0
2080.5;37;72;21;0
2083.5;22;59;13;0
2086.5;29;61;20;0
2089.5;35;74;13;0
2092.5;38;75;16;0
2095.5;28;62;13;0
2098.5;32;62;24;0
2101.5;34;82;20;0
2104.5;34;71;13;0
2107.5;28;71;22;0
2110.5;42;85;22;0
2113.5;32;61;21;0
2116.5;36;83;12;0
2119.5;42;82;23;0
2122.5;21;77;22;0
2125.5;39;75;14;0
2128.5;26;76;14;0
2131.5;31;79;19;0
2134.5;32;91;16;0
2137.5;35;85;25;0
2140.5;19;97;20;0
2143.5;32;79;20;0
2146.5;30;82;17;0
2149.5;27;85;21;0
2152.5;33;87;14;0
2155.5;38;82;21;0
2158.5;29;92;15;0
2161.5;31;90;16;0
2164.5;38;74;23;0
2167.5;26;84;23;0
2170.5;33;109;16;0
2173.5;33;120;18;0
2176.5;31;156;17;0
2179.5;27;237;16;0
2182.5;22;365;23;0
2185.5;30;506;18;0
2188.5;35;822;17;0
2191.5;30;1253;24;0
2194.5;30;1911;18;0
2197.5;32;2741;20;0
2200.5;30;4096;22;0
2203.5;24;6204;15;0
2206.5;27;9079;24;0
2209.5;24;12947;17;0
2212.5;28;18671;26;0
2215.5;20;25950;9;0
2218.5;24;36094;16;0
2221.5;32;49164;24;0
2224.5;26;65602;18;0
2227.5;39;87073;16;0
2230.5;25;111587;21;0
2233.5;20;141861;17;0
2236.5;29;174458;20;0
2239.5;31;211798;20;0
2242.5;23;250362;16;0
2245.5;34;288644;17;0
2248.5;22;325260;17;0
2251.5;38;362615;22;0
2254.5;25;394616;16;0
2257.5;34;424431;15;0
2260.5;28;455681;14;0
2263.5;23;492152;17;0
2266.5;31;538001;19;0
2269.5;34;606348;19;0
2272.5;38;701860;36;0
2275.5;32;841624;12;0
2278.5;31;1037539;10;0
2281.5;24;1292431;17;0
2284.5;26;1635822;17;0
2287.5;30;2037210;13;0
2290.5;27;2544896;15;0
2293.5;32;3098836;13;0
2296.5;35;3729126;19;0
2299.5;34;4404356;21;0
2302.5;34;5048494;10;0
2305.5;27;5714098;15;0
2308.5;36;6305479;22;0
2311.5;25;6783769;16;0
2314.5;21;7141961;15;0
2317.5;36;7335973;14;0
2320.5;30;7372660;23;0
2323.5;19;7248563;19;0
2326.5;27;6945520;18;0
